fips,NAME,variable,median_income,moe
39023,"Clark County, Ohio",B06011_001,27601,737
39025,"Clermont County, Ohio",B06011_001,34322,947
39027,"Clinton County, Ohio",B06011_001,28612,2126
39029,"Columbiana County, Ohio",B06011_001,26214,855
39031,"Coshocton County, Ohio",B06011_001,25216,1205
39033,"Crawford County, Ohio",B06011_001,26780,944
39035,"Cuyahoga County, Ohio",B06011_001,30820,247
39037,"Darke County, Ohio",B06011_001,30078,1317
39039,"Defiance County, Ohio",B06011_001,31763,1266
39041,"Delaware County, Ohio",B06011_001,48557,1275
39043,"Erie County, Ohio",B06011_001,31291,935
39045,"Fairfield County, Ohio",B06011_001,34680,1076
39047,"Fayette County, Ohio",B06011_001,27118,1304
39049,"Franklin County, Ohio",B06011_001,34256,382
39051,"Fulton County, Ohio",B06011_001,30966,1376
39053,"Gallia County, Ohio",B06011_001,26446,2188
39055,"Geauga County, Ohio",B06011_001,37102,1236
39057,"Greene County, Ohio",B06011_001,33592,857
39059,"Guernsey County, Ohio",B06011_001,26833,1148
39061,"Hamilton County, Ohio",B06011_001,32732,542
39063,"Hancock County, Ohio",B06011_001,32210,841
39065,"Hardin County, Ohio",B06011_001,25385,1554
39067,"Harrison County, Ohio",B06011_001,26331,1696
39069,"Henry County, Ohio",B06011_001,31851,1177
39071,"Highland County, Ohio",B06011_001,25039,1427
39073,"Hocking County, Ohio",B06011_001,28660,1210
39075,"Holmes County, Ohio",B06011_001,27748,1526
39077,"Huron County, Ohio",B06011_001,30466,847
39079,"Jackson County, Ohio",B06011_001,26035,1395
39081,"Jefferson County, Ohio",B06011_001,25843,747
39083,"Knox County, Ohio",B06011_001,28825,1282
39085,"Lake County, Ohio",B06011_001,34177,726
39087,"Lawrence County, Ohio",B06011_001,25043,953
39089,"Licking County, Ohio",B06011_001,32311,737
39091,"Logan County, Ohio",B06011_001,32895,1144
39093,"Lorain County, Ohio",B06011_001,30877,602
39095,"Lucas County, Ohio",B06011_001,28467,714
39097,"Madison County, Ohio",B06011_001,32923,1734
39099,"Mahoning County, Ohio",B06011_001,26707,538
39101,"Marion County, Ohio",B06011_001,25126,721
39103,"Medina County, Ohio",B06011_001,37308,1056
39105,"Meigs County, Ohio",B06011_001,22745,1586
39107,"Mercer County, Ohio",B06011_001,34323,1305
39109,"Miami County, Ohio",B06011_001,31362,806
39111,"Monroe County, Ohio",B06011_001,25489,1674
39113,"Montgomery County, Ohio",B06011_001,30522,382
39115,"Morgan County, Ohio",B06011_001,22485,2047
39117,"Morrow County, Ohio",B06011_001,32795,1499
39119,"Muskingum County, Ohio",B06011_001,26211,859
39121,"Noble County, Ohio",B06011_001,24147,2458
39123,"Ottawa County, Ohio",B06011_001,32693,1529
39125,"Paulding County, Ohio",B06011_001,29694,1567
39127,"Perry County, Ohio",B06011_001,26529,1503
39129,"Pickaway County, Ohio",B06011_001,31254,1420
39131,"Pike County, Ohio",B06011_001,25006,1715
39133,"Portage County, Ohio",B06011_001,29150,863
39135,"Preble County, Ohio",B06011_001,31157,886
39137,"Putnam County, Ohio",B06011_001,35997,1123
39139,"Richland County, Ohio",B06011_001,25989,608
39141,"Ross County, Ohio",B06011_001,28330,944
39143,"Sandusky County, Ohio",B06011_001,29978,1272
39145,"Scioto County, Ohio",B06011_001,22880,1361
39147,"Seneca County, Ohio",B06011_001,27760,932
39149,"Shelby County, Ohio",B06011_001,32091,873
39151,"Stark County, Ohio",B06011_001,28961,549
39153,"Summit County, Ohio",B06011_001,31608,369
39155,"Trumbull County, Ohio",B06011_001,26975,504
39157,"Tuscarawas County, Ohio",B06011_001,28802,1065
39159,"Union County, Ohio",B06011_001,41298,1802
39161,"Van Wert County, Ohio",B06011_001,32242,1240
39163,"Vinton County, Ohio",B06011_001,25889,1042
39165,"Warren County, Ohio",B06011_001,40957,769
39167,"Washington County, Ohio",B06011_001,27003,1142
39169,"Wayne County, Ohio",B06011_001,30173,794
39171,"Williams County, Ohio",B06011_001,28918,1438
39173,"Wood County, Ohio",B06011_001,30262,908
39175,"Wyandot County, Ohio",B06011_001,31370,1235
40001,"Adair County, Oklahoma",B06011_001,21313,966
40003,"Alfalfa County, Oklahoma",B06011_001,23883,3810
40005,"Atoka County, Oklahoma",B06011_001,23526,1185
40007,"Beaver County, Oklahoma",B06011_001,27204,2219
40009,"Beckham County, Oklahoma",B06011_001,23402,2257
40011,"Blaine County, Oklahoma",B06011_001,26920,1582
40013,"Bryan County, Oklahoma",B06011_001,24954,776
40015,"Caddo County, Oklahoma",B06011_001,24870,813
40017,"Canadian County, Oklahoma",B06011_001,35460,1052
40019,"Carter County, Oklahoma",B06011_001,26973,684
40021,"Cherokee County, Oklahoma",B06011_001,23950,1375
40023,"Choctaw County, Oklahoma",B06011_001,23704,800
40025,"Cimarron County, Oklahoma",B06011_001,30703,2606
40027,"Cleveland County, Oklahoma",B06011_001,33081,683
40029,"Coal County, Oklahoma",B06011_001,24436,1491
40031,"Comanche County, Oklahoma",B06011_001,26979,784
40033,"Cotton County, Oklahoma",B06011_001,26626,3090
40035,"Craig County, Oklahoma",B06011_001,23307,931
40037,"Creek County, Oklahoma",B06011_001,27871,1067
40039,"Custer County, Oklahoma",B06011_001,25648,2320
40041,"Delaware County, Oklahoma",B06011_001,24329,1015
40043,"Dewey County, Oklahoma",B06011_001,26839,2271
40045,"Ellis County, Oklahoma",B06011_001,26324,2329
40047,"Garfield County, Oklahoma",B06011_001,28833,1504
40049,"Garvin County, Oklahoma",B06011_001,27036,742
40051,"Grady County, Oklahoma",B06011_001,30774,1321
40053,"Grant County, Oklahoma",B06011_001,32467,2553
40055,"Greer County, Oklahoma",B06011_001,21707,4239
40057,"Harmon County, Oklahoma",B06011_001,26960,1595
40059,"Harper County, Oklahoma",B06011_001,22909,5277
40061,"Haskell County, Oklahoma",B06011_001,23848,870
40063,"Hughes County, Oklahoma",B06011_001,22756,855
40065,"Jackson County, Oklahoma",B06011_001,27767,1668
40067,"Jefferson County, Oklahoma",B06011_001,23926,1431
40069,"Johnston County, Oklahoma",B06011_001,24178,1315
40071,"Kay County, Oklahoma",B06011_001,26647,729
40073,"Kingfisher County, Oklahoma",B06011_001,34755,4398
40075,"Kiowa County, Oklahoma",B06011_001,23299,1990
40077,"Latimer County, Oklahoma",B06011_001,23163,789
40079,"Le Flore County, Oklahoma",B06011_001,23209,580
40081,"Lincoln County, Oklahoma",B06011_001,26611,1160
40083,"Logan County, Oklahoma",B06011_001,31545,1733
40085,"Love County, Oklahoma",B06011_001,25844,1455
40087,"McClain County, Oklahoma",B06011_001,35410,1669
40089,"McCurtain County, Oklahoma",B06011_001,23744,834
40091,"McIntosh County, Oklahoma",B06011_001,22727,985
40093,"Major County, Oklahoma",B06011_001,29789,2198
40095,"Marshall County, Oklahoma",B06011_001,25516,1035
40097,"Mayes County, Oklahoma",B06011_001,26395,735
40099,"Murray County, Oklahoma",B06011_001,29565,2818
40101,"Muskogee County, Oklahoma",B06011_001,25084,739
40103,"Noble County, Oklahoma",B06011_001,30988,1915
40105,"Nowata County, Oklahoma",B06011_001,24707,1440
40107,"Okfuskee County, Oklahoma",B06011_001,21962,1527
40109,"Oklahoma County, Oklahoma",B06011_001,31025,425
40111,"Okmulgee County, Oklahoma",B06011_001,23663,895
40113,"Osage County, Oklahoma",B06011_001,28264,1614
40115,"Ottawa County, Oklahoma",B06011_001,23197,547
40117,"Pawnee County, Oklahoma",B06011_001,26838,682
40119,"Payne County, Oklahoma",B06011_001,21576,770
40121,"Pittsburg County, Oklahoma",B06011_001,26715,875
40123,"Pontotoc County, Oklahoma",B06011_001,28933,1209
40125,"Pottawatomie County, Oklahoma",B06011_001,26473,659
40127,"Pushmataha County, Oklahoma",B06011_001,21806,1253
40129,"Roger Mills County, Oklahoma",B06011_001,30617,4063
40131,"Rogers County, Oklahoma",B06011_001,34164,998
40133,"Seminole County, Oklahoma",B06011_001,22876,710
40135,"Sequoyah County, Oklahoma",B06011_001,22917,809
40137,"Stephens County, Oklahoma",B06011_001,28371,1810
40139,"Texas County, Oklahoma",B06011_001,29826,2632
40141,"Tillman County, Oklahoma",B06011_001,23484,1141
40143,"Tulsa County, Oklahoma",B06011_001,31597,366
40145,"Wagoner County, Oklahoma",B06011_001,33200,1083
40147,"Washington County, Oklahoma",B06011_001,28854,1536
40149,"Washita County, Oklahoma",B06011_001,30199,3442
40151,"Woods County, Oklahoma",B06011_001,23750,2956
40153,"Woodward County, Oklahoma",B06011_001,30636,2211
41001,"Baker County, Oregon",B06011_001,26311,1613
41003,"Benton County, Oregon",B06011_001,26884,642
41005,"Clackamas County, Oregon",B06011_001,39093,708
41007,"Clatsop County, Oregon",B06011_001,27884,2124
41009,"Columbia County, Oregon",B06011_001,32129,1348
41011,"Coos County, Oregon",B06011_001,26369,981
41013,"Crook County, Oregon",B06011_001,28039,2825
41015,"Curry County, Oregon",B06011_001,24790,2099
41017,"Deschutes County, Oregon",B06011_001,32827,950
41019,"Douglas County, Oregon",B06011_001,25771,673
41021,"Gilliam County, Oregon",B06011_001,25000,4837
41023,"Grant County, Oregon",B06011_001,27317,1715
41025,"Harney County, Oregon",B06011_001,22792,2200
41027,"Hood River County, Oregon",B06011_001,33668,2776
41029,"Jackson County, Oregon",B06011_001,29311,1010
41031,"Jefferson County, Oregon",B06011_001,27400,1428
41033,"Josephine County, Oregon",B06011_001,23928,959
41035,"Klamath County, Oregon",B06011_001,25915,1330
41037,"Lake County, Oregon",B06011_001,24308,2550
41039,"Lane County, Oregon",B06011_001,26741,448
41041,"Lincoln County, Oregon",B06011_001,25904,818
41043,"Linn County, Oregon",B06011_001,29897,1054
41045,"Malheur County, Oregon",B06011_001,23108,1351
41047,"Marion County, Oregon",B06011_001,29911,737
41049,"Morrow County, Oregon",B06011_001,28157,4458
41051,"Multnomah County, Oregon",B06011_001,36198,444
41053,"Polk County, Oregon",B06011_001,29773,1182
41055,"Sherman County, Oregon",B06011_001,32708,3724
41057,"Tillamook County, Oregon",B06011_001,27377,2008
41059,"Umatilla County, Oregon",B06011_001,27337,874
41061,"Union County, Oregon",B06011_001,26309,1024
41063,"Wallowa County, Oregon",B06011_001,28534,1669
41065,"Wasco County, Oregon",B06011_001,28561,1563
41067,"Washington County, Oregon",B06011_001,40223,471
41069,"Wheeler County, Oregon",B06011_001,25083,3326
41071,"Yamhill County, Oregon",B06011_001,30924,1079
42001,"Adams County, Pennsylvania",B06011_001,32028,707
42003,"Allegheny County, Pennsylvania",B06011_001,35044,365
42005,"Armstrong County, Pennsylvania",B06011_001,28793,758
42007,"Beaver County, Pennsylvania",B06011_001,31942,491
42009,"Bedford County, Pennsylvania",B06011_001,26329,651
42011,"Berks County, Pennsylvania",B06011_001,31677,379
42013,"Blair County, Pennsylvania",B06011_001,28179,849
42015,"Bradford County, Pennsylvania",B06011_001,28029,1033
42017,"Bucks County, Pennsylvania",B06011_001,41559,461
42019,"Butler County, Pennsylvania",B06011_001,35819,1006
42021,"Cambria County, Pennsylvania",B06011_001,26848,487
42023,"Cameron County, Pennsylvania",B06011_001,23133,1150
42025,"Carbon County, Pennsylvania",B06011_001,29934,945
42027,"Centre County, Pennsylvania",B06011_001,27866,1071
42029,"Chester County, Pennsylvania",B06011_001,44738,789
42031,"Clarion County, Pennsylvania",B06011_001,25711,962
42033,"Clearfield County, Pennsylvania",B06011_001,25844,603
42035,"Clinton County, Pennsylvania",B06011_001,26221,984
42037,"Columbia County, Pennsylvania",B06011_001,29392,1385
42039,"Crawford County, Pennsylvania",B06011_001,26795,562
42041,"Cumberland County, Pennsylvania",B06011_001,37332,820
42043,"Dauphin County, Pennsylvania",B06011_001,35111,1056
42045,"Delaware County, Pennsylvania",B06011_001,36407,603
42047,"Elk County, Pennsylvania",B06011_001,31244,1011
42049,"Erie County, Pennsylvania",B06011_001,27294,474
42051,"Fayette County, Pennsylvania",B06011_001,25994,615
42053,"Forest County, Pennsylvania",B06011_001,16644,2015
42055,"Franklin County, Pennsylvania",B06011_001,32623,873
42057,"Fulton County, Pennsylvania",B06011_001,31024,952
42059,"Greene County, Pennsylvania",B06011_001,27002,1019
42061,"Huntingdon County, Pennsylvania",B06011_001,26349,720
42063,"Indiana County, Pennsylvania",B06011_001,23714,1110
42065,"Jefferson County, Pennsylvania",B06011_001,26903,572
42067,"Juniata County, Pennsylvania",B06011_001,28282,1355
42069,"Lackawanna County, Pennsylvania",B06011_001,28286,728
42071,"Lancaster County, Pennsylvania",B06011_001,32580,518
42073,"Lawrence County, Pennsylvania",B06011_001,27319,707
42075,"Lebanon County, Pennsylvania",B06011_001,30894,807
42077,"Lehigh County, Pennsylvania",B06011_001,31872,512
42079,"Luzerne County, Pennsylvania",B06011_001,28640,527
42081,"Lycoming County, Pennsylvania",B06011_001,28207,720
42083,"McKean County, Pennsylvania",B06011_001,26298,870
42085,"Mercer County, Pennsylvania",B06011_001,26238,595
42087,"Mifflin County, Pennsylvania",B06011_001,27527,950
42089,"Monroe County, Pennsylvania",B06011_001,30763,862
42091,"Montgomery County, Pennsylvania",B06011_001,43787,542
42093,"Montour County, Pennsylvania",B06011_001,31163,1024
42095,"Northampton County, Pennsylvania",B06011_001,33739,633
42097,"Northumberland County, Pennsylvania",B06011_001,27503,805
42099,"Perry County, Pennsylvania",B06011_001,35567,840
42101,"Philadelphia County, Pennsylvania",B06011_001,27331,284
42103,"Pike County, Pennsylvania",B06011_001,31866,1523
42105,"Potter County, Pennsylvania",B06011_001,25923,820
42107,"Schuylkill County, Pennsylvania",B06011_001,28769,758
42109,"Snyder County, Pennsylvania",B06011_001,28970,1078
42111,"Somerset County, Pennsylvania",B06011_001,26773,611
42113,"Sullivan County, Pennsylvania",B06011_001,26913,1102
42115,"Susquehanna County, Pennsylvania",B06011_001,30047,703
42117,"Tioga County, Pennsylvania",B06011_001,25811,690
42119,"Union County, Pennsylvania",B06011_001,23446,1561
42121,"Venango County, Pennsylvania",B06011_001,27053,778
42123,"Warren County, Pennsylvania",B06011_001,27689,757
42125,"Washington County, Pennsylvania",B06011_001,32651,688
42127,"Wayne County, Pennsylvania",B06011_001,27199,941
42129,"Westmoreland County, Pennsylvania",B06011_001,32019,409
42131,"Wyoming County, Pennsylvania",B06011_001,29067,1224
42133,"York County, Pennsylvania",B06011_001,34167,537
44001,"Bristol County, Rhode Island",B06011_001,37494,2120
44003,"Kent County, Rhode Island",B06011_001,38683,1254
44005,"Newport County, Rhode Island",B06011_001,39744,1406
44007,"Providence County, Rhode Island",B06011_001,31346,461
44009,"Washington County, Rhode Island",B06011_001,37324,1080
45001,"Abbeville County, South Carolina",B06011_001,25206,1320
45003,"Aiken County, South Carolina",B06011_001,28392,739
45005,"Allendale County, South Carolina",B06011_001,18303,2953
45007,"Anderson County, South Carolina",B06011_001,27206,580
45009,"Bamberg County, South Carolina",B06011_001,20323,4264
45011,"Barnwell County, South Carolina",B06011_001,24457,2498
45013,"Beaufort County, South Carolina",B06011_001,33253,948
45015,"Berkeley County, South Carolina",B06011_001,31586,662
45017,"Calhoun County, South Carolina",B06011_001,26463,1709
45019,"Charleston County, South Carolina",B06011_001,36619,577
45021,"Cherokee County, South Carolina",B06011_001,24073,1437
45023,"Chester County, South Carolina",B06011_001,24252,1668
45025,"Chesterfield County, South Carolina",B06011_001,22669,1167
45027,"Clarendon County, South Carolina",B06011_001,22438,1095
45029,"Colleton County, South Carolina",B06011_001,22830,1294
45031,"Darlington County, South Carolina",B06011_001,21960,621
45033,"Dillon County, South Carolina",B06011_001,20009,1225
45035,"Dorchester County, South Carolina",B06011_001,32353,983
45037,"Edgefield County, South Carolina",B06011_001,24677,2027
45039,"Fairfield County, South Carolina",B06011_001,25890,2472
45041,"Florence County, South Carolina",B06011_001,26366,622
45043,"Georgetown County, South Carolina",B06011_001,26331,1104
45045,"Greenville County, South Carolina",B06011_001,31241,394
45047,"Greenwood County, South Carolina",B06011_001,24368,1057
45049,"Hampton County, South Carolina",B06011_001,22715,1770
45051,"Horry County, South Carolina",B06011_001,26499,427
45053,"Jasper County, South Carolina",B06011_001,26025,2258
45055,"Kershaw County, South Carolina",B06011_001,28152,1422
45057,"Lancaster County, South Carolina",B06011_001,30885,1398
45059,"Laurens County, South Carolina",B06011_001,23170,1370
45061,"Lee County, South Carolina",B06011_001,19368,1371
45063,"Lexington County, South Carolina",B06011_001,32756,647
45065,"McCormick County, South Carolina",B06011_001,24560,3633
45067,"Marion County, South Carolina",B06011_001,19851,1694
45069,"Marlboro County, South Carolina",B06011_001,18528,1824
45071,"Newberry County, South Carolina",B06011_001,24997,1753
45073,"Oconee County, South Carolina",B06011_001,25958,1017
45075,"Orangeburg County, South Carolina",B06011_001,20608,1164
45077,"Pickens County, South Carolina",B06011_001,24493,910
45079,"Richland County, South Carolina",B06011_001,28900,723
45081,"Saluda County, South Carolina",B06011_001,22195,1374
45083,"Spartanburg County, South Carolina",B06011_001,27305,543
45085,"Sumter County, South Carolina",B06011_001,26467,1038
45087,"Union County, South Carolina",B06011_001,22129,1243
45089,"Williamsburg County, South Carolina",B06011_001,21126,922
45091,"York County, South Carolina",B06011_001,33803,968
46003,"Aurora County, South Dakota",B06011_001,35471,2487
46005,"Beadle County, South Dakota",B06011_001,31100,903
46007,"Bennett County, South Dakota",B06011_001,25227,2774
46009,"Bon Homme County, South Dakota",B06011_001,25507,2094
46011,"Brookings County, South Dakota",B06011_001,27946,2637
46013,"Brown County, South Dakota",B06011_001,33056,1960
46015,"Brule County, South Dakota",B06011_001,28938,3270
46017,"Buffalo County, South Dakota",B06011_001,14167,2573
46019,"Butte County, South Dakota",B06011_001,26310,1407
46021,"Campbell County, South Dakota",B06011_001,33452,5404
46023,"Charles Mix County, South Dakota",B06011_001,25839,1591
46025,"Clark County, South Dakota",B06011_001,26908,3503
46027,"Clay County, South Dakota",B06011_001,20943,1316
46029,"Codington County, South Dakota",B06011_001,31155,1071
46031,"Corson County, South Dakota",B06011_001,21906,1943
46033,"Custer County, South Dakota",B06011_001,33070,2119
46035,"Davison County, South Dakota",B06011_001,30589,2647
46037,"Day County, South Dakota",B06011_001,30316,2162
46039,"Deuel County, South Dakota",B06011_001,32382,2101
46041,"Dewey County, South Dakota",B06011_001,25721,1163
46043,"Douglas County, South Dakota",B06011_001,29457,3852
46045,"Edmunds County, South Dakota",B06011_001,35025,3440
46047,"Fall River County, South Dakota",B06011_001,26651,5112
46049,"Faulk County, South Dakota",B06011_001,27079,4317
46051,"Grant County, South Dakota",B06011_001,32799,2504
46053,"Gregory County, South Dakota",B06011_001,27003,2537
46055,"Haakon County, South Dakota",B06011_001,27917,7339
46057,"Hamlin County, South Dakota",B06011_001,33503,3287
46059,"Hand County, South Dakota",B06011_001,34149,3298
46061,"Hanson County, South Dakota",B06011_001,34707,4239
46063,"Harding County, South Dakota",B06011_001,35984,3253
46065,"Hughes County, South Dakota",B06011_001,39423,2757
46067,"Hutchinson County, South Dakota",B06011_001,32025,1124
46069,"Hyde County, South Dakota",B06011_001,37979,5931
46071,"Jackson County, South Dakota",B06011_001,16172,1509
46073,"Jerauld County, South Dakota",B06011_001,29419,3059
46075,"Jones County, South Dakota",B06011_001,34135,8497
46077,"Kingsbury County, South Dakota",B06011_001,34104,1785
46079,"Lake County, South Dakota",B06011_001,29959,3284
46081,"Lawrence County, South Dakota",B06011_001,27740,2310
46083,"Lincoln County, South Dakota",B06011_001,39238,1586
46085,"Lyman County, South Dakota",B06011_001,25169,2123
46087,"McCook County, South Dakota",B06011_001,33505,1738
46089,"McPherson County, South Dakota",B06011_001,26649,3094
46091,"Marshall County, South Dakota",B06011_001,33986,2039
46093,"Meade County, South Dakota",B06011_001,31079,1416
46095,"Mellette County, South Dakota",B06011_001,20039,3884
46097,"Miner County, South Dakota",B06011_001,29810,2281
46099,"Minnehaha County, South Dakota",B06011_001,35670,635
46101,"Moody County, South Dakota",B06011_001,35014,2112
46102,"Oglala Lakota County, South Dakota",B06011_001,14907,2257
46103,"Pennington County, South Dakota",B06011_001,30378,668
46105,"Perkins County, South Dakota",B06011_001,31067,2398
46107,"Potter County, South Dakota",B06011_001,28628,3941
46109,"Roberts County, South Dakota",B06011_001,26127,1197
46111,"Sanborn County, South Dakota",B06011_001,30230,2143
46115,"Spink County, South Dakota",B06011_001,33319,1918
46117,"Stanley County, South Dakota",B06011_001,35508,3295
46119,"Sully County, South Dakota",B06011_001,38636,3450
46121,"Todd County, South Dakota",B06011_001,18005,2953
46123,"Tripp County, South Dakota",B06011_001,28314,2550
46125,"Turner County, South Dakota",B06011_001,32451,1866
46127,"Union County, South Dakota",B06011_001,39195,2684
46129,"Walworth County, South Dakota",B06011_001,32426,2236
46135,"Yankton County, South Dakota",B06011_001,33249,2705
46137,"Ziebach County, South Dakota",B06011_001,21268,2663
47001,"Anderson County, Tennessee",B06011_001,27834,1127
47003,"Bedford County, Tennessee",B06011_001,27581,1332
47005,"Benton County, Tennessee",B06011_001,21145,1952
47007,"Bledsoe County, Tennessee",B06011_001,23396,970
47009,"Blount County, Tennessee",B06011_001,30024,857
47011,"Bradley County, Tennessee",B06011_001,26793,842
47013,"Campbell County, Tennessee",B06011_001,22401,966
47015,"Cannon County, Tennessee",B06011_001,27223,1475
47017,"Carroll County, Tennessee",B06011_001,23916,2247
47019,"Carter County, Tennessee",B06011_001,24039,1251
47021,"Cheatham County, Tennessee",B06011_001,31893,1009
47023,"Chester County, Tennessee",B06011_001,26784,2412
47025,"Claiborne County, Tennessee",B06011_001,21400,1288
47027,"Clay County, Tennessee",B06011_001,18322,1916
47029,"Cocke County, Tennessee",B06011_001,22277,1129
47031,"Coffee County, Tennessee",B06011_001,26370,1043
47033,"Crockett County, Tennessee",B06011_001,26352,1184
47035,"Cumberland County, Tennessee",B06011_001,25329,1152
47037,"Davidson County, Tennessee",B06011_001,34518,439
47039,"Decatur County, Tennessee",B06011_001,22527,2380
47041,"DeKalb County, Tennessee",B06011_001,27782,1962
47043,"Dickson County, Tennessee",B06011_001,29588,1410
47045,"Dyer County, Tennessee",B06011_001,26730,1337
47047,"Fayette County, Tennessee",B06011_001,31280,1083
47049,"Fentress County, Tennessee",B06011_001,19940,2252
47051,"Franklin County, Tennessee",B06011_001,25720,956
47053,"Gibson County, Tennessee",B06011_001,25431,1000
47055,"Giles County, Tennessee",B06011_001,26843,1242
47057,"Grainger County, Tennessee",B06011_001,22819,1277
47059,"Greene County, Tennessee",B06011_001,22882,1192
47061,"Grundy County, Tennessee",B06011_001,21777,1385
47063,"Hamblen County, Tennessee",B06011_001,23682,1255
47065,"Hamilton County, Tennessee",B06011_001,30545,527
47067,"Hancock County, Tennessee",B06011_001,19165,2314
47069,"Hardeman County, Tennessee",B06011_001,23689,2112
47071,"Hardin County, Tennessee",B06011_001,22884,1736
47073,"Hawkins County, Tennessee",B06011_001,23848,1498
47075,"Haywood County, Tennessee",B06011_001,23970,2311
47077,"Henderson County, Tennessee",B06011_001,25169,1781
47079,"Henry County, Tennessee",B06011_001,25013,1664
47081,"Hickman County, Tennessee",B06011_001,25451,1372
47083,"Houston County, Tennessee",B06011_001,22684,2252
47085,"Humphreys County, Tennessee",B06011_001,24443,1282
47087,"Jackson County, Tennessee",B06011_001,21373,1559
47089,"Jefferson County, Tennessee",B06011_001,23492,1299
47091,"Johnson County, Tennessee",B06011_001,18774,1964
47093,"Knox County, Tennessee",B06011_001,30494,422
47095,"Lake County, Tennessee",B06011_001,18397,5318
47097,"Lauderdale County, Tennessee",B06011_001,24597,1998
47099,"Lawrence County, Tennessee",B06011_001,23182,1420
47101,"Lewis County, Tennessee",B06011_001,22090,3243
47103,"Lincoln County, Tennessee",B06011_001,29686,1866
47105,"Loudon County, Tennessee",B06011_001,30449,1218
47107,"McMinn County, Tennessee",B06011_001,24298,1316
47109,"McNairy County, Tennessee",B06011_001,22804,1158
47111,"Macon County, Tennessee",B06011_001,24576,1719
47113,"Madison County, Tennessee",B06011_001,26472,756
47115,"Marion County, Tennessee",B06011_001,24015,2344
47117,"Marshall County, Tennessee",B06011_001,30292,1249
47119,"Maury County, Tennessee",B06011_001,30683,822
47121,"Meigs County, Tennessee",B06011_001,22295,1840
47123,"Monroe County, Tennessee",B06011_001,23354,1615
47125,"Montgomery County, Tennessee",B06011_001,32133,859
47127,"Moore County, Tennessee",B06011_001,30879,2831
47129,"Morgan County, Tennessee",B06011_001,23003,3066
47131,"Obion County, Tennessee",B06011_001,23968,1601
47133,"Overton County, Tennessee",B06011_001,22924,1660
47135,"Perry County, Tennessee",B06011_001,21599,1941
47137,"Pickett County, Tennessee",B06011_001,23226,5573
47139,"Polk County, Tennessee",B06011_001,25012,1392
47141,"Putnam County, Tennessee",B06011_001,25041,958
47143,"Rhea County, Tennessee",B06011_001,23936,1400
47145,"Roane County, Tennessee",B06011_001,27956,2227
47147,"Robertson County, Tennessee",B06011_001,32770,1460
47149,"Rutherford County, Tennessee",B06011_001,33593,904
47151,"Scott County, Tennessee",B06011_001,20083,1598
47153,"Sequatchie County, Tennessee",B06011_001,22759,2200
47155,"Sevier County, Tennessee",B06011_001,25069,805
47157,"Shelby County, Tennessee",B06011_001,29815,549
47159,"Smith County, Tennessee",B06011_001,28954,1969
47161,"Stewart County, Tennessee",B06011_001,25772,1965
47163,"Sullivan County, Tennessee",B06011_001,25192,731
47165,"Sumner County, Tennessee",B06011_001,32861,694
47167,"Tipton County, Tennessee",B06011_001,30711,1399
47169,"Trousdale County, Tennessee",B06011_001,29631,3502
47171,"Unicoi County, Tennessee",B06011_001,21941,1749
47173,"Union County, Tennessee",B06011_001,23226,2318
47175,"Van Buren County, Tennessee",B06011_001,23576,2527
47177,"Warren County, Tennessee",B06011_001,24456,1578
47179,"Washington County, Tennessee",B06011_001,25705,775
47181,"Wayne County, Tennessee",B06011_001,23219,1945
47183,"Weakley County, Tennessee",B06011_001,22845,1239
47185,"White County, Tennessee",B06011_001,24197,1778
47187,"Williamson County, Tennessee",B06011_001,46744,1452
47189,"Wilson County, Tennessee",B06011_001,36286,953
48001,"Anderson County, Texas",B06011_001,24619,1261
48003,"Andrews County, Texas",B06011_001,35410,4729
48005,"Angelina County, Texas",B06011_001,24920,917
48007,"Aransas County, Texas",B06011_001,23849,1802
48009,"Archer County, Texas",B06011_001,33667,2278
48011,"Armstrong County, Texas",B06011_001,36458,6629
48013,"Atascosa County, Texas",B06011_001,25569,1465
48015,"Austin County, Texas",B06011_001,31098,1694
48017,"Bailey County, Texas",B06011_001,NA,NA
48019,"Bandera County, Texas",B06011_001,25926,2283
48021,"Bastrop County, Texas",B06011_001,30945,999
48023,"Baylor County, Texas",B06011_001,22422,2609
48025,"Bee County, Texas",B06011_001,22753,2248
48027,"Bell County, Texas",B06011_001,30065,725
48029,"Bexar County, Texas",B06011_001,28546,315
48031,"Blanco County, Texas",B06011_001,32477,2531
48033,"Borden County, Texas",B06011_001,35341,5816
48035,"Bosque County, Texas",B06011_001,28123,2191
48037,"Bowie County, Texas",B06011_001,28805,1700
48039,"Brazoria County, Texas",B06011_001,40638,1117
48041,"Brazos County, Texas",B06011_001,25524,606
48043,"Brewster County, Texas",B06011_001,30540,5599
48045,"Briscoe County, Texas",B06011_001,30116,5056
48047,"Brooks County, Texas",B06011_001,15645,2169
48049,"Brown County, Texas",B06011_001,25710,1202
48051,"Burleson County, Texas",B06011_001,32454,2438
48053,"Burnet County, Texas",B06011_001,28695,1625
48055,"Caldwell County, Texas",B06011_001,28613,2058
48057,"Calhoun County, Texas",B06011_001,30592,2401
48059,"Callahan County, Texas",B06011_001,27057,1450
48061,"Cameron County, Texas",B06011_001,21068,417
48063,"Camp County, Texas",B06011_001,27148,3299
48065,"Carson County, Texas",B06011_001,39107,4099
48067,"Cass County, Texas",B06011_001,25048,1218
48069,"Castro County, Texas",B06011_001,30092,3386
